INSERT INTO loggers
('first_name','last_name','state','zip','country','gender','birthdate'),
('Ryan','POWELL','WY','18809','US','Male','1991-05-21'),
('Anthony','WILKINS','AK','72911','US','Male','1979-03-26'),
('Zachary','GUERRERO','ID','58176','US','Male','1928-02-08'),
('James','LUNA','CA','36649','US','Male','1959-12-27'),
('Jared','WHITE','CA','71753','US','Male','1957-09-17'),
('Matthew','CLARK','VT','57433','US','Male','1987-05-09'),
('Kevin','WILLIAMS','WY','14783','US','Male','1936-11-11'),
('Zachery','JONES','NV','67007','US','Male','1938-09-30'),
('Emanuel','BRYANT','TX','84176','US','Male','1983-12-25'),
('Jefferso','THOMAS','TX','27578','US','Male','1973-11-01'),
('Ian','PAYNE','IA','26682','US','Male','1981-12-13'),
('Tyler','SMITH','NM','52970','US','Male','1968-04-09'),
('Aaron','CALDWELL','AK','67574','US','Male','1973-10-19'),
('Stewart','JACKSON','AK','77046','US','Male','1976-12-28'),
('Jamal','BURTON','IN','46850','US','Male','1949-06-17'),
('Logan','THOMPSON','WI','39406','US','Male','1954-02-25'),
('Tyler','WILSON','CT','67716','US','Male','1988-12-28'),
('David','FARMER','UT','40963','US','Male','1931-03-30'),
('Josuah','LARSON','LA','51242','US','Male','1969-02-15'),
('Giovanni','CHAVEZ','MS','81623','US','Male','1921-10-15'),
('Daryl','MORRIS','MO','28214','US','Male','1984-09-14'),
('John','JACKSON','ID','37333','US','Male','1930-09-27'),
('Scott','PHILLIPS','MI','61939','US','Male','1984-02-14'),
('Joseph','BOWMAN','CT','28761','US','Male','1941-02-17'),
('Jordan','BROWN','RI','89211','US','Male','1922-09-20'),
('Noah','BARNES','WI','90327','US','Male','1924-10-14'),
('Devonte','BECK','AK','97917','US','Male','1930-05-20'),
('Patrick','WOODWARD','AL','93079','US','Male','1939-05-21'),
('Zachary','BROWN','MI','62697','US','Male','1959-06-14'),
('Nolan','PRINCE','MT','10925','US','Male','1962-03-01'),
('Zachary','GARCIA','TX','12365','US','Male','1966-05-02'),
('Gage','HARDIN','KY','75160','US','Male','1969-02-26'),
('Jake','RITTER','IA','82635','US','Male','1970-06-16'),
('Matthew','WEBB','WV','83866','US','Male','1980-12-22'),
('Christop','CASTILLO','CO','10556','US','Male','1951-02-23'),
('Nicholas','BROWN','MO','48442','US','Male','1963-05-13'),
('Dakota','JONES','VT','63558','US','Male','1928-06-17'),
('Carlos','CHANDLER','NH','39006','US','Male','1944-12-11'),
('Timothy','WALLACE','VT','58333','US','Male','1979-04-12'),
('Brian','MILLER','LA','70543','US','Male','1952-12-22'),
('Charles','PITTMAN','MN','53216','US','Male','1964-02-14'),
('Emanuel','COPELAND','NY','83652','US','Male','1922-05-22'),
('Joseph','JOHNSON','CT','45445','US','Male','1990-05-20'),
('Daniel','BERNARD','WV','84259','US','Male','1969-10-17'),
('David','DANIEL','MS','45609','US','Male','1989-02-01'),
('Hakeem','HERNANDEZ','VA','86022','US','Male','1935-09-16'),
('Andrew','ROBINSON','AL','39525','US','Male','1933-07-22'),
('Seth','ELLISON','KY','47751','US','Male','1935-11-16'),
('Ahmed','BRANCH','KY','89656','US','Male','1931-10-02'),
('Neil','HUDSON','KS','52666','US','Male','1952-05-17'),
('Tanner','GUZMAN','NY','68149','US','Male','1985-12-17'),
('Mason','BARNES','KY','34943','US','Male','1960-04-26'),
('James','DOWNS','IA','59020','US','Male','1949-01-27'),
('Stephen','GRAHAM','VT','64230','US','Male','1930-11-20'),
('Trevor','LUCAS','CO','61392','US','Male','1941-04-16'),
('Cameron','PRESTON','ND','91249','US','Male','1959-06-13'),
('Jordan','SCOTT','OH','83557','US','Male','1992-09-17'),
('Austin','ALLEN','NC','53494','US','Male','1947-10-20'),
('Mitchell','LEWIS','ID','23177','US','Male','1928-04-27'),
('Jacob','CHEN','KY','20918','US','Male','1927-11-20'),
('Gregory','ALEXANDER','NV','74810','US','Male','1923-03-22'),
('Connor','JIMENEZ','WV','58136','US','Male','1970-09-13'),
('Anton','FRANKLIN','OR','14321','US','Male','1941-05-20'),
('Rafael','CAMPBELL','CO','33184','US','Male','1978-09-22'),
('Tylor','SMITH','NE','79070','US','Male','1979-11-08'),
('David','JONES','ID','49468','US','Male','1983-11-12'),
('Calvin','FROST','FL','78656','US','Male','1949-06-24'),
('Todd','BAILEY','NM','90558','US','Male','1967-11-16'),
('Brice','GARZA','OR','60506','US','Male','1971-09-03'),
('Richard','JONES','MI','63048','US','Male','1989-02-02'),
('Andrew','ROBERTS','WI','99121','US','Male','1950-04-10'),
('Robert','GREEN','SC','69355','US','Male','1926-06-06'),
('Austin','DEAN','LA','62351','US','Male','1938-05-25'),
('Nicholas','NICHOLS','IN','99146','US','Male','1937-06-24'),
('Ethan','HANSEN','HI','84111','US','Male','1949-05-15'),
('Cody','PARKER','TN','10715','US','Male','1936-11-01'),
('Jamison','ALLEN','ND','84873','US','Male','1935-03-21'),
('Manuel','HARRIS','AR','62751','US','Male','1977-07-17'),
('Cody','SHIELDS','VT','30455','US','Male','1952-11-26'),
('Chance','MILLS','UT','10223','US','Male','1962-11-18'),
('Gregory','JONES','DC','30126','US','Male','1939-03-24'),
('Grant','CHAVEZ','HI','51930','US','Male','1968-01-27'),
('Eduardo','STANLEY','KS','63663','US','Male','1993-08-13'),
('Hunter','EATON','MN','93293','US','Male','1948-07-30'),
('Chandler','WILLIAMS','CO','93602','US','Male','1972-10-19'),
('Michael','DIAZ','MS','95646','US','Male','1986-05-20'),
('David','JONES','NM','65629','US','Male','1941-11-20'),
('Taylor','PEREZ','VA','13364','US','Male','1959-10-18'),
('Robert','COBB','ME','34628','US','Male','1986-06-08'),
('Andrew','MCKEE','SD','69847','US','Male','1985-10-14'),
('Brandon','LEE','SC','69355','US','Male','1984-03-02'),
('Josuah','PEREZ','ME','97730','US','Male','1949-12-08'),
('Anthony','REILLY','AZ','83640','US','Male','1937-11-10'),
('Aaron','HOWARD','IN','88361','US','Male','1989-07-22'),
('James','SANCHEZ','NJ','25651','US','Male','1930-07-26'),
('John','COOK','OK','63720','US','Male','1975-02-28'),
('Kevin','REID','IL','17303','US','Male','1987-11-17'),
('Jordan','GEORGE','MS','62313','US','Male','1985-10-14'),
('Trevor','BROWN','AZ','83106','US','Male','1943-01-12'),
('Damien','DAVIS','MI','34197','US','Male','1950-03-24'),
('Jordan','MARTINEZ','ME','58112','US','Male','1932-05-13'),
('Pablo','ROY','CT','73904','US','Male','1980-06-14'),
('Harry','RYAN','AR','60694','US','Male','1980-05-30'),
('Elias','BECK','AK','38587','US','Male','1927-04-29'),
('Dion','SCOTT','DC','62922','US','Male','1993-08-01'),
('Jared','THOMPSON','ND','16909','US','Male','1938-06-03'),
('Michael','MCDONALD','KY','48929','US','Male','1923-03-02'),
('Eduardo','LOPEZ','MI','30776','US','Male','1924-03-06'),
('Enrique','PEREZ','DE','24498','US','Male','1992-01-11'),
('Thomas','WALSH','CA','23767','US','Male','1977-06-05'),
('Alexande','FRANCO','NC','73711','US','Male','1991-12-11'),
('Jesus','GENTRY','LA','92541','US','Male','1938-06-13'),
('Taylor','LEWIS','MO','43158','US','Male','1973-07-22'),
('Nicholas','PETTY','OK','92927','US','Male','1933-07-19'),
('John','PEREZ','MI','92252','US','Male','1937-02-05'),
('Dominic','JOHNSON','KS','83898','US','Male','1968-08-03'),
('Ignacio','HARRIS','PA','75011','US','Male','1979-01-16'),
('Alexis','MEJIA','HI','24205','US','Male','1953-02-16'),
('Max','MURPHY','MA','20581','US','Male','1993-05-15'),
('Gregory','ANDREWS','GA','61544','US','Male','1988-02-04'),
('John','ROBLES','MN','54591','US','Male','1988-01-25'),
('Thomas','EVANS','HI','46009','US','Male','1950-02-21'),
('Malik','DAVIS','MD','48681','US','Male','1965-05-06'),
('Isaac','GONZALEZ','OH','79511','US','Male','1923-10-27'),
('Laurence','SMITH','IL','71349','US','Male','1928-03-21'),
('Patrick','BLAIR','OK','86475','US','Male','1970-07-21'),
('Nathanae','MCDONALD','CT','96957','US','Male','1981-09-29'),
('Blake','POTTER','WY','12374','US','Male','1927-11-14'),
('Dillon','SHIELDS','OK','69387','US','Male','1938-04-10'),
('Reid','FOSTER','AL','69250','US','Male','1985-02-23'),
('Kevin','HUNT','IL','37224','US','Male','1983-09-20'),
('Matthew','HOUSE','DC','91748','US','Male','1978-11-14'),
('Darius','MARTINEZ','ND','84118','US','Male','1990-07-03'),
('Kenneth','VARGAS','MO','21480','US','Male','1991-10-24'),
('Joseph','HUBBARD','KS','97389','US','Male','1978-09-01'),
('Julian','VILLANUEVA','RI','61674','US','Male','1986-04-14'),
('Brandon','COLEMAN','VA','87052','US','Male','1966-06-05'),
('Anthony','SALINAS','CA','90080','US','Male','1956-11-20'),
('Logan','WRIGHT','AR','69533','US','Male','1967-07-22'),
('Brenda','BOND','','00000','Chile','Female','1990-01-24'),
('Jacob','ADAMS','WI','70591','US','Male','1934-07-26'),
('Christop','ANDERSON','NJ','29029','US','Male','1953-01-28'),
('Jason','LITTLE','MA','65021','US','Male','1921-10-11'),
('Jacob','TOWNSEND','NE','90406','US','Male','1991-04-02'),
('Patrick','WYATT','DE','15845','US','Male','1980-04-24'),
('Alexis','PERRY','NE','85077','US','Male','1989-12-14'),
('Pierre','CRAWFORD','TX','12374','US','Male','1974-06-02'),
('Caleb','HANSEN','NH','88104','US','Male','1933-10-03'),
('Michael','BUTLER','SC','82355','US','Male','1939-07-20'),
('James','CARSON','AK','99280','US','Male','1981-03-07'),
('Colten','LONG','DC','42196','US','Male','1936-05-07'),
('Nicholas','DIAZ','KY','57013','US','Male','1963-09-25'),
('Josuah','DAVIS','OK','60655','US','Male','1980-03-21'),
('Robert','AVILA','CT','69087','US','Male','1963-06-21'),
('Ryan','GARCIA','AK','30553','US','Male','1941-01-28'),
('Anthony','HALE','SC','51560','US','Male','1938-05-08'),
('Jeremiah','WHITNEY','MT','33162','US','Male','1969-11-09'),
('Jeremiah','GARNER','MN','29326','US','Male','1957-03-27'),
('John','YOUNG','WA','70480','US','Male','1941-11-20'),
('Dylan','BAKER','NJ','10550','US','Male','1988-08-17'),
('Jeffrey','FROST','KS','10845','US','Male','1977-04-18'),
('Kyle','THOMPSON','DC','76990','US','Male','1940-06-19'),
('Alexande','PERRY','WI','71493','US','Male','1994-06-14'),
('Josuah','LAMB','OK','52784','US','Male','1952-11-02'),
('Wade','HOOD','SD','13163','US','Male','1960-08-26'),
('Christop','MONROE','MD','75011','US','Male','1959-12-25'),
('John','ALVAREZ','AK','15662','US','Male','1984-05-01'),
('Octavio','HOWARD','DE','78353','US','Male','1969-06-08'),
('Hayden','MARTIN','MA','89311','US','Male','1961-02-09'),
('Jared','DAY','IA','57460','US','Male','1939-03-30'),
('Kody','CARDENAS','GA','43145','US','Male','1943-04-16'),
('Tyler','LEE','MD','74928','US','Male','1979-09-20'),
('Omar','MAYNARD','OK','37780','US','Male','1970-05-05'),
('Josiah','BUCHANAN','LA','43379','US','Male','1952-06-04'),
('Jaron','VANG','MT','88470','US','Male','1945-05-15'),
('Josuah','SILVA','NJ','87620','US','Male','1938-03-21'),
('Michael','FERNANDEZ','PA','23585','US','Male','1946-12-01'),
('Jason','MILLER','NJ','19883','US','Male','1969-01-22'),
('Jordan','HUGHES','ME','21223','US','Male','1934-07-23'),
('Matthew','CAMPBELL','MI','98326','US','Male','1925-02-16'),
('Kenneth','FRANKLIN','DC','18849','US','Male','1980-07-18'),
('Ross','SMITH','NV','30422','US','Male','1967-04-11'),
('Nathan','MILES','WA','65507','US','Male','1952-05-08'),
('Josuah','KRUEGER','DE','66487','US','Male','1929-05-03'),
('Juan','THOMAS','HI','40725','US','Male','1976-06-14'),
('William','WILLIAMS','VT','83404','US','Male','1928-01-20'),
('Adam','LE','WY','54911','US','Male','1961-11-04'),
('Jordan','BIRD','NE','18768','US','Male','1988-04-09'),
('Stephen','HARRIS','IN','32427','US','Male','1953-05-18'),
('Samuel','GARCIA','NY','76893','US','Male','1981-05-07'),
('Frederic','CAREY','NH','32378','US','Male','1931-03-10'),
('Christop','PERKINS','AL','35765','US','Male','1980-01-25'),
('Shawn','MEZA','OH','99396','US','Male','1987-06-09'),
('John','SALAZAR','HI','89545','US','Male','1943-06-21'),
('Taylor','JOHNSON','NY','17449','US','Male','1984-06-30'),
('Mario','NORRIS','MS','86895','US','Male','1981-08-21'),
('Adam','BROWN','NY','79700','US','Male','1971-02-02'),
('Quintin','MURRAY','UT','80438','US','Male','1939-05-22'),
('Triston','TAPIA','VT','83167','US','Male','1936-01-12'),
('Tariq','BUTLER','GA','74233','US','Male','1958-07-21'),
('Nathan','LARSON','AK','40452','US','Male','1994-07-07'),
('Joseph','GUZMAN','MN','88168','US','Male','1987-07-25'),
('Matthew','CARR','PA','33328','US','Male','1993-06-01'),
('Jaylen','CLARK','ME','21785','US','Male','1976-05-10'),
('Mitchell','COLEMAN','KY','17385','US','Male','1993-03-14'),
('Aaron','BALDWIN','RI','68185','US','Male','1938-10-26'),
('Brian','WALKER','MT','32374','US','Male','1990-12-17'),
('Benjamin','RITTER','VT','11084','US','Male','1981-02-18'),
('Troy','HANSON','DC','46652','US','Male','1931-03-27'),
('Rafael','NICHOLS','KS','21453','US','Male','1964-05-09'),
('Jordan','POWELL','AL','53584','US','Male','1944-12-17'),
('Jeremiah','FORD','ME','96527','US','Male','1987-01-25'),
('Blake','HENRY','VA','60411','US','Male','1993-07-19'),
('Victor','HUFFMAN','NV','91478','US','Male','1961-12-01'),
('Manuel','NORRIS','MD','51877','US','Male','1969-09-29'),
('William','DAVIS','DC','65674','US','Male','1950-07-31'),
('Adam','WRIGHT','GA','39919','US','Male','1975-12-12'),
('John','KIDD','VT','53677','US','Male','1936-07-23'),
('Richard','ANDERSON','RI','66721','US','Male','1969-11-14'),
('Alberto','MCGEE','MA','97319','US','Male','1967-03-03'),
('John','MEDINA','RI','29755','US','Male','1965-04-08'),
('Timothy','TODD','NJ','18161','US','Male','1973-04-07'),
('Edgar','HOLMES','NH','62411','US','Male','1989-07-25'),
('Carl','JOHNSON','VT','89184','US','Male','1955-11-09'),
('Matthew','STEELE','NE','45001','US','Male','1972-05-17'),
('Jesse','ORTEGA','NV','24660','US','Male','1936-12-05'),
('Anthony','ROLLINS','MI','95054','US','Male','1988-10-28'),
('David','EVANS','MS','50847','US','Male','1945-06-24'),
('Lewis','KING','NE','60326','US','Male','1938-07-02'),
('David','ALLEN','KS','66136','US','Male','1928-11-30'),
('Erik','MUELLER','NH','65490','US','Male','1969-03-29'),
('Brian','ALLEN','CA','73653','US','Male','1974-12-06'),
('Travis','WILLIAMS','CT','52399','US','Male','1929-08-17'),
('Michael','ROBINSON','IL','70014','US','Male','1922-01-20'),
('Joseph','MATHIS','HI','89290','US','Male','1962-05-31'),
('William','ROSALES','NM','66415','US','Male','1936-04-03'),
('Rudy','PEREZ','CO','14174','US','Male','1961-10-25'),
('Timothy','LEE','MS','16903','US','Male','1932-09-14'),
('Tyler','CUMMINGS','VT','37260','US','Male','1924-02-26'),
('Jacob','SCOTT','FL','34871','US','Male','1956-05-05'),
('David','ROGERS','MD','94292','US','Male','1931-08-29'),
('Rodney','REEVES','OK','61721','US','Male','1951-08-23'),
('Michael','TRUJILLO','FL','98850','US','Male','1925-02-08'),
('Adrian','ALLEN','AK','24099','US','Male','1988-01-15'),
('Cameron','WHITE','CO','42356','US','Male','1934-01-15'),
('Michael','DIXON','FL','73105','US','Male','1921-11-01'),
('Joel','NICHOLSON','AK','79012','US','Male','1989-10-24'),
('Cory','DELACRUZ','DE','15161','US','Male','1929-12-15'),
('Robert','BROWN','LA','21842','US','Male','1935-06-03'),
('Hugh','SCOTT','AL','96331','US','Male','1934-10-14'),
('Michael','HULL','VT','27411','US','Male','1976-03-23'),
('Brian','ORTIZ','WV','51231','US','Male','1963-10-25'),
('Dominiqu','JORDAN','AL','18005','US','Male','1989-06-04'),
('Julian','HOOD','DE','58213','US','Male','1934-05-01'),
('Joseph','DIAZ','OK','86204','US','Male','1980-01-25'),
('Micah','CARTER','UT','59918','US','Male','1953-01-31'),
('Blake','GRAY','AZ','21543','US','Male','1956-08-28'),
('Cole','SMITH','NE','79607','US','Male','1923-10-03'),
('Guy','LARSEN','WI','91148','US','Male','1962-10-23'),
('Aaron','ROGERS','FL','82104','US','Male','1932-06-19'),
('Cody','DAVID','MS','70628','US','Male','1959-07-07'),
('John','ADAMS','MI','24336','US','Male','1946-07-23'),
('Thomas','RODRIGUEZ','WA','37847','US','Male','1955-04-20'),
('Matthew','DIXON','OH','42929','US','Male','1977-06-02'),
('Daniel','HUBBARD','PA','41378','US','Male','1956-04-26'),
('Joseph','HAMILTON','VA','54925','US','Male','1928-12-30'),
('Blake','KAUFMAN','KY','21452','US','Male','1951-01-02'),
('Curtis','FLORES','CO','23500','US','Male','1973-12-10'),
('Ahmad','SPENCER','TN','11627','US','Male','1921-07-28'),
('Kenneth','HARRISON','CO','76346','US','Male','1988-11-19'),
('Ian','GARZA','MO','51037','US','Male','1981-12-21'),
('Tyler','WALTERS','AK','14947','US','Male','1976-12-16'),
('Nicholas','WARE','SD','90497','US','Male','1924-02-08'),
('Michael','LAWSON','SC','24637','US','Male','1923-09-22'),
('Robert','WILLIAMS','MS','19029','US','Male','1938-05-07'),
('James','MILLER','SC','67278','US','Male','1946-08-11'),
('Michael','SCHNEIDER','AR','86275','US','Male','1983-11-21'),
('Justin','WALKER','CO','63824','US','Male','1989-11-19'),
('Kyle','CARTER','ID','42155','US','Male','1933-08-31'),
('Philip','MCMILLAN','OK','19600','US','Male','1959-01-10'),
('David','KANE','DC','72641','US','Male','1973-12-03'),
('Gregory','WILSON','AK','11407','US','Male','1958-07-27'),
('Andrew','ABBOTT','NY','86698','US','Male','1975-11-23'),
('Timothy','COSTA','OH','40671','US','Male','1963-03-14'),
('Tyler','DORSEY','NC','42008','US','Male','1945-12-09'),
('Ian','LEONARD','NM','82873','US','Male','1970-02-08'),
('Matthew','OCHOA','UT','23835','US','Male','1942-06-03'),
('Anthony','BROOKS','OH','53768','US','Male','1984-01-09'),
('Shawn','VASQUEZ','SC','11467','US','Male','1972-10-19'),
('Matthew','RODGERS','AZ','66628','US','Male','1955-12-07'),
('Hayden','HAYES','VA','73900','US','Male','1928-01-24'),
('Jesse','BAILEY','DC','37743','US','Male','1979-06-21'),
('John','SHAW','DC','80132','US','Male','1970-07-07'),
('Moises','WILSON','MA','63966','US','Male','1943-08-19'),
('Joseph','CONLEY','NV','80565','US','Male','1966-05-24'),
('Matthew','JONES','IN','84862','US','Male','1986-06-06'),
('Brian','BLEVINS','IA','15171','US','Male','1971-07-30'),
('Tyler','REED','VA','34582','US','Male','1934-06-19'),
('Ivan','PETERSON','KS','25420','US','Male','1966-03-09'),
('Christop','SCHNEIDER','MN','74133','US','Male','1988-01-02'),
('Jared','BURGESS','AR','36403','US','Male','1984-06-10'),
('Ronald','ORTIZ','WA','68472','US','Male','1934-12-12'),
('Cody','MARTIN','WV','11199','US','Male','1923-11-08'),
('Oscar','CHUNG','MN','32861','US','Male','1961-06-26'),
('Chance','SANDOVAL','AK','72445','US','Male','1960-06-05'),
('Kurt','ANDERSON','TN','16608','US','Male','1990-03-04'),
('Grant','FRANK','HI','23780','US','Male','1965-06-17'),
('Ryan','FORBES','DE','31655','US','Male','1978-03-20'),
('Justin','JIMENEZ','WY','61238','US','Male','1977-09-20'),
('John','WILLIAMS','NV','75057','US','Male','1964-10-17'),
('Charles','OROZCO','AR','63343','US','Male','1981-04-26'),
('Nicholas','MORRIS','FL','75991','US','Male','1972-11-26'),
('Joseph','CHAPMAN','NM','31170','US','Male','1956-08-25'),
('Nicholas','HERNANDEZ','UT','18442','US','Male','1931-04-25'),
('Nathan','ANDERSON','PA','59004','US','Male','1979-04-17'),
('James','JOHNSTON','CT','29788','US','Male','1991-07-17'),
('Blake','SMITH','WY','47835','US','Male','1972-02-11'),
('Brandon','MILLER','MI','87567','US','Male','1981-08-11'),
('Anthony','DAY','WV','74843','US','Male','1994-01-05'),
('Tony','MOORE','AR','75093','US','Male','1925-07-26'),
